PlotCode,AGB,Lat,Long,Area,Altitude,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob
KRP-05,391.0602184,5.04,8.84,1,NA,2013.075,AF,0.502649406,0.739857909,14412.16667,0.144080337,26.89999962,144,25.76666665,8.649999777,77.23213561,85.34245925,31.68172813,20,11.20000076,24.58333333,26.1833334,26.80000019,24.58333333,2656,419,19,66.94478392,1193,110,398,1193,21.92339413,30.09166654,22.70000076,13.91,83.4,0.016659452,0.017158588,-190,5,3,1.449999998,1.600000024,2.367123614,54.91666667,30.75,47.58333333,134.15,5
KRP-06,420.1743632,5.04,8.86,1,NA,2013.085,AF,0.495724134,0.740131037,14399.5,0.143476203,26.79999924,172,25.65416646,8.641666889,77.15773483,84.99888011,31.58189934,19.89999962,11.20000076,24.46666654,26.06666629,26.66666635,24.46666654,2662,417,19,66.70364587,1194,111,403,1194,21.81523197,29.9749999,22.60000038,13.42,84.31,0.016659452,0.017158588,-189,5,3,1.475000004,1.700000048,2.512305624,54.75,31.25,47.58333333,115.02,7
NNN-01,510.2748688,2.66,16.62,1,460,2012.62,AF,0.561544442,0.854870873,16268.08333,0.078918319,25.46,452,24.48916654,9.691666603,85.01460795,60.6202284,30.38438193,18.75999924,11.40000153,24.09333321,24.40999981,25.32666679,23.89333308,1639,215,38,42.23873537,603,155,448,535,19.8677144,29.33499984,20.75999924,8.44,74.32,0.009615801,0.008123865,-145,5,3,1.033333341,1.200000048,2.100060829,52.33333333,36.5,51.08333333,41.09,11
NNN-02,429.7069557,2.64,16.55,1,509,2012.635,AF,0.548722261,0.838392225,16183.08333,0.082131931,25.23500076,516,24.22666676,9.649999936,85.39823529,60.48413592,30.05950226,18.535,11.29999924,23.83500051,24.13500006,25.06833314,23.65166711,1662,220,38,42.22536985,613,159,455,539,19.62616981,29.05166673,20.535,8.2,75.79,0.009615801,0.008123865,-141,5,3,1.050000012,1.200000048,1.969440646,51.41666667,37.5,51.08333333,34.71,10
NNN-03,333.4232711,2.61,16.53,1,476,2012.635,AF,0.556942752,0.835946475,16192.25,0.080377345,25.415,459,24.37749994,9.64166673,84.57602678,61.79603603,30.2395034,18.61500076,11.39999962,23.94833314,24.31499994,25.2316666,23.76500006,1641,216,38,41.91152396,602,158,450,531,19.78116959,29.1983333,20.71499924,7.6,75.5,0.009615801,0.008123865,-142,5,3,1.041666677,1.200000048,1.992430165,52.41666667,37.75,49.91666667,32.14,7
NNN-04,451.4494403,2.4,16.47,1,459,2012.445,AF,0.559012893,0.814870911,16011,0.079996557,25.46,451,24.4933333,9.566666603,84.66075782,61.6932688,30.39646154,18.85999962,11.30000114,24.0266666,24.47666673,25.34333321,23.87666667,1648,219,41,40.80492331,602,169,454,520,19.94646078,29.2766666,20.85999962,7.15,75.03,0.010379389,0.008615805,-131,5,3,1.041666682,1.200000048,1.945910149,55.66666667,33,49.75,31.89,9
NNN-05,502.001902,2.36,16.43,1,429,2012.44,AF,0.563622711,0.813893863,16012.08333,0.07911043,25.67000038,443,24.68249995,9.524999777,85.04463508,60.64521027,30.50641846,19.07,11.20000076,24.23666667,24.65333333,25.52000013,24.07,1643,219,42,40.80203516,602,171,452,516,20.15641776,29.44499984,21.07,6.63,74.97,0.010379389,0.008615805,-129,5,3,1.041666677,1.200000048,1.805552791,55.91666667,34,47.08333333,32.73,6
NNN-06,266.3853578,2.36,16.36,1,444,2012.44,AF,0.569874582,0.813893863,15952.08333,0.080393663,25.61500038,447,24.65250005,9.474999587,84.59820483,62.08957171,30.45141846,19.015,11.20000076,24.18166667,24.61500006,25.49833359,24.015,1642,218,42,40.73679481,600,172,454,511,20.15141795,29.38999984,21.11500038,7.86,74.95,0.010379389,0.008615805,-128,5,3,1.041666677,1.200000048,1.673976434,56.58333333,33.91666667,49.08333333,35.06,6
UDZ-03,488.410196,-7.78,36.9,1,789,2012.335,AF,0.82918256,1.163894006,16462.16667,0.119223276,25.10500076,770,23.27999992,9.849999905,66.55405684,158.2790858,30.87442017,15.50500038,14.79999924,24.12166654,21.52166679,24.92166641,21.03833352,1557,345,7,88.82862426,832,39,509,52,18.92442052,28.20499987,19.905,6.98,62.75,0.020197811,0.020831189,-396,9,5,2.058333317,2.599999905,2.608843551,46.16666667,34.33333333,54,22.81,45
UDZ-06,606.6242371,-7.84,36.86,1,919,2012.395,AF,0.721884549,1.006240747,16296.41667,0.121430368,24.175,1054,22.35833352,8.866666873,62.88416477,163.4059789,29.54566966,14.87499981,14.09999943,23.29166679,20.52500022,24.04166679,20.0750001,1594,323,6,87.47111486,847,39,528,56,18.4956705,26.79166695,19.675,8.88,68.68,0.020197811,0.020831189,-393,9,5,2.12499997,3,2.614959778,45.5,36.75,52.83333333,19.06,56
KRP-11,300.6347735,5,8.77,1,NA,2004.095,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.52764401,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.91097674,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,2.302585093,61.16666667,27.83333333,48.58333333,133.96,3
KRP-12,374.672848,5.01,8.77,1,NA,2004.21,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.52961725,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.91294998,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,2.302585093,61.16666667,27.83333333,48.58333333,133.96,3
KRP-13,259.0922629,5,8.77,1,NA,2003.265,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.51340238,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.89673511,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,2.302585093,61.16666667,27.83333333,48.58333333,133.96,3
KRP-14,328.5132586,5.01,8.78,1,NA,2004.18,AF,0.48408151,0.71968686,14296.41667,0.139605473,27,109,25.86250003,8.558333079,77.10209716,85.52314411,31.52910249,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,423,20,66.72905986,1193,111,398,1193,21.91243522,30.14166657,22.79999924,14.56,83.57,0.016659452,0.017158588,-189,5,3,1.525000016,1.700000048,2.233592222,61.16666667,27.33333333,49,137.32,4
KRP-15,193.0788921,5,8.78,1,NA,2004.21,AF,0.48408151,0.71968686,14296.41667,0.139605473,27,109,25.86250003,8.558333079,77.10209716,85.52314411,31.52961725,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,423,20,66.72905986,1193,111,398,1193,21.91294998,30.14166657,22.79999924,14.56,83.57,0.016659452,0.017158588,-189,5,3,1.525000016,1.700000048,2.233592222,61.16666667,27.33333333,49,137.32,4
YOK,317.3145245,0.3,25.33,9,418,2011.565003,AF,0.608721515,0.743015963,15127.08333,0.067322506,25.46999962,432,24.82,9.23333327,85.49381751,52.82906406,30.61348407,19.36999924,10.80000114,24.5033334,25.10333346,25.43666679,24.1366666,1743,220,72,29.91137735,593,287,439,430,20.64681705,29.43666663,20.86999924,4.69,74.2,0.017523449,0.016694283,-28,2,1,1.158333341,1.399999976,2.00372972,60.83333333,30,44.58333333,31.19,4
LMA,448.7687588,-0.19,11.58,0.4,119,2003.641742,AF,0.598520422,0.670035166,12010.33333,0.171314726,27.35,289,26.35000008,7.833333174,71.86544448,100.1816325,31.09779833,20.05000076,10.89999962,26.58333327,24.86666705,27.26666667,24.86666705,1748,307,3,69.97155159,756,36,553,36,22.58113144,30.26666667,23.74999962,7.06,79.61,0.00827381,0.007928334,-273,5,4,0.933333327,1.100000024,2.427748236,55.66666667,29.58333333,48,51.02,17
LME,546.709836,-0.21,11.6,0.4,135,2003.64806,AF,0.599134928,0.680382564,11984.58333,0.173075837,27.25,285,26.28333354,7.900000095,71.81818269,98.8647427,31.09784881,19.95000076,11,26.5,24.83333397,27.1833334,24.83333397,1748,307,3,69.9461798,754,36,554,36,22.48118154,30.23333359,23.54999924,8.06,81.13,0.00827381,0.007928334,-273,5,4,0.916666672,1.200000048,2.374905755,53.41666667,30.33333333,48.25,59.58,10
LMO,326.721046,-0.22,11.61,0.4,134,2003.618314,AF,0.593741016,0.670035166,11971.75,0.173576608,27.27999962,310,26.34666662,7.866666635,72.17125606,99.43779004,31.12761258,20.08000076,10.89999962,26.57999981,24.88000032,27.26333321,24.88000032,1753,308,3,69.90457851,757,36,554,36,22.5609455,30.27999994,23.67999924,7.85,81.12,0.00827381,0.007928334,-273,5,4,0.933333332,1.200000048,2.367123614,52.91666667,32.75,47.25,53.66,14
GOL-c1,282.4294089,7.38,-11.12,0.25,152,2010.0205,AF,0.77707171,1.071392728,16207.41667,0.129097289,26.98000038,128,25.80083319,10.99166663,81.41975285,80.52265374,32.54111908,18.67999924,13.5,24.74666679,25.92999987,26.72999943,24.74666679,2908,508,16,73.61001492,1406,108,288,1406,20.66611972,31.29666651,21.67999924,16.45,71.22,0.014906205,0.014432959,-201,5,4,1.466666659,1.899999976,2.427748236,58.83333333,25.33333333,51.08333333,104.86,8
GOL-c2,342.0622432,7.57,-10.9,1,155,2010.260383,AF,0.832647445,1.150835009,16326.83333,0.128287997,27.17999962,211,26.13833351,11.58333317,82.73808283,75.73378714,33.05055206,18.67999962,14.00000191,25.11333333,26.23000045,26.98000013,25.11333333,2744,470,17,69.57268763,1289,115,316,1289,20.71721745,31.9300001,21.67999962,17.28,69.58,0.015283189,0.014669236,-185,5,3,1.516666671,1.899999976,2.847812143,58.83333333,26.08333333,51.08333333,94.26,18
GOL-c3,351.3783855,7.66,-10.89,2,310,2009.80485,AF,0.793182306,1.109686965,16288.33333,0.127887752,26.31499962,293,25.21916663,11.82500045,82.69231522,75.78251811,32.27886821,17.61500076,14.29999924,24.21500019,25.28166648,26.08166667,24.21500019,2747,465,17,68.5693463,1277,113,521,1277,19.67053462,31.13166686,20.71499924,17.3,74.69,0.015283189,0.014669236,-187,5,3,1.508333335,1.899999976,2.390290673,59.08333333,23.83333333,49.16666667,144.36,11
GOL-c4,372.9079018,7.71,-10.83,3.125,349,2009.598087,AF,0.804165893,1.110130923,16359.91667,0.131683758,26.40999924,371,25.26833314,11.76666673,82.28438712,75.3426149,32.2708344,17.61,14.29999924,24.27666698,25.30999981,26.10999936,24.27666698,2726,461,17,67.91900106,1259,114,334,1259,19.74583494,31.15166651,20.90999924,17.95,73.36,0.015283189,0.014669236,-186,5,3,1.62499999,2.099999905,2.847812143,53.91666667,29.58333333,51.16666667,92.85,16
KIS-07,429.970316,6.17,116.65,1,650,1999.8555,AS,0.264694538,0.420240498,16627,0.080566907,24.93000076,1496,23.59250003,10.09166686,73.66179778,84.66848294,30.62755006,16.73,13.70000076,23.12999994,23.46333343,24.6300001,22.47999984,2433,274,119,25.24725045,769,400,631,548,18.7442159,28.63833346,19.42999981,2.4,94.56,0.014363276,0.013298058,0,0,0,2.091666659,3,3.270835564,40.66666667,29.33333333,50.16666667,10.18,44
KIU-07,564.1957039,6.17,116.65,1,700,1999.911,AS,0.264694538,0.420240498,16627,0.080566907,24.68000076,1496,23.34250003,10.09166686,73.66179778,84.66848294,30.3782881,16.48,13.70000076,22.87999994,23.21333343,24.3800001,22.22999984,2433,274,119,25.24725045,769,400,631,548,18.49495394,28.38833346,19.17999981,2.4,94.56,0.014363276,0.013298058,0,0,0,2.091666659,3,3.270835564,40.66666667,29.33333333,50.16666667,10.18,44
GJB-01,333.2204056,-0.83,100.33,0.905,630,1984.43925,AS,0.638757823,0.740382507,16610.5,0.052271993,24.07000076,4,23.47416667,8.525000254,86.111117,30.4853278,28.65627645,18.76999962,9.899999619,23.22000006,23.75333321,23.90333314,23.18666692,3919,447,233,21.07900568,1264,804,856,1079,19.19794375,27.73666679,19.47000038,9.09,76.35,0.025235089,0.024472203,0,0,0,2.041666647,2.599999905,2.894990704,37.83333333,34.08333333,52.33333333,21.11,2
PIN-01,434.7980299,-0.83,100.33,1,550,1984.8075,AS,0.638757823,0.740382507,16610.5,0.052271993,24.47000076,4,23.87416667,8.525000254,86.111117,30.4853278,29.06528834,19.16999962,9.899999619,23.62000006,24.15333321,24.30333314,23.58666692,3919,447,233,21.07900568,1264,804,856,1079,19.60695564,28.13666679,19.87000038,9.09,76.35,0.025235089,0.024472203,0,0,0,2.041666647,2.599999905,2.894990704,37.83333333,34.08333333,52.33333333,21.11,2
AND-01,500.5917155,4.66,114.52,0.968,76,2003.7395,AS,0.663401288,0.751234819,17377.16667,0.056470264,27.87999962,72,27.17166676,7.666666667,81.560287,46.70181136,32.14396342,22.48,9.399999619,26.68000013,27.19666686,27.77999987,26.61333352,3208,361,197,23.72531857,1068,638,718,912,23.60229723,31.0050001,23.87999962,6.62,75.22,0.013888288,0.014085957,0,0,0,1.966666649,2.799999952,2.525728644,50.08333333,26.33333333,48,5.56,9
BEL-01,501.6331829,4.54,115.15,1.103,276,2003.0815,AS,0.749691797,0.924687607,17778.83333,0.055113842,27.07999962,212,26.33000002,9.050000032,81.53152902,50.31719287,32.16296355,20.78000038,11.10000038,25.9966666,26.63000013,26.98000019,25.71333314,3626,359,238,15.48855531,1063,760,862,948,22.08796279,30.85500003,22.38000076,5.05,81.05,0.015474387,0.015649298,0,0,0,1.441666673,2.5,2.746201967,39.75,35.75,44.75,14.27,26
MER-02,676.7364201,2.53,113.09,0.6,183,1980.72,AS,0.657359919,0.811392738,15659.25,0.073291977,26.90999924,205,26.21416659,9.991666635,83.96358786,47.5039908,32.04777771,20.21000038,11.89999962,25.6766666,26.74333352,26.80999981,25.60999968,3620,400,214,18.24148363,1119,723,781,1070,21.15611098,31.2099999,21.71000038,5.07,81.08,0.013845599,0.014537919,0,0,0,0.966666664,1.100000024,3.075774981,47.66666667,28.83333333,49.75,4.24,39
MER-05,451.5498744,2.52,113.09,0.6,255,1980.72,AS,0.644417997,0.789687032,15483.16667,0.075797125,26.55000038,345,25.90416665,9.908333619,83.96893441,43.14132531,31.68777694,19.95,11.79999924,25.43333327,26.21666641,26.45,25.34999994,3647,403,212,18.46785427,1128,719,792,1079,20.88777755,30.85833346,21.45,4.26,84.35,0.013845599,0.014537919,0,0,0,1.058333347,1.200000048,3.075774981,47.66666667,28.83333333,49.75,4.24,39
MER-10,709.3714226,2.52,113.1,0.6,343,1980.724,AS,0.637382044,0.780506353,15434.41667,0.07513061,26.20999924,425,25.58916671,9.891666571,83.82768823,42.93008041,31.34783586,19.61000076,11.79999924,25.14333359,25.87666686,26.14333327,25.04333352,3649,400,212,18.25504009,1125,718,795,1077,20.58116929,30.535,21.11000076,3.97,86.13,0.013845599,0.014537919,0,0,0,1.108333349,1.299999952,3.241941098,48.33333333,30.58333333,48.58333333,3.19,49
MER-11,596.7220406,2.52,113.1,0.6,397,1980.724,AS,0.637382044,0.780506353,15434.41667,0.07513061,25.93999924,425,25.31916671,9.891666571,83.82768823,42.93008041,31.07783586,19.34000076,11.79999924,24.87333359,25.60666686,25.87333327,24.77333352,3649,400,212,18.25504009,1125,718,795,1077,20.31116929,30.265,20.84000076,3.97,86.13,0.013845599,0.014537919,0,0,0,1.108333349,1.299999952,3.241941098,48.33333333,30.58333333,48.58333333,3.19,49
MER-14,737.5963391,2.52,113.1,0.6,NA,1980.724,AS,0.637382044,0.780506353,15434.41667,0.07513061,25.79999924,425,25.17916671,9.891666571,83.82768823,42.93008041,30.93783586,19.20000076,11.79999924,24.73333359,25.46666686,25.73333327,24.63333352,3649,400,212,18.25504009,1125,718,795,1077,20.17116929,30.125,20.70000076,3.97,86.13,0.013845599,0.014537919,0,0,0,1.108333349,1.299999952,3.241941098,48.33333333,30.58333333,48.58333333,3.19,49
STR-41,433.1463244,1.93,117.23,4,105,1995.6545,AS,0.778575068,0.864621175,16934.91667,0.074208361,28.20500076,106,27.55083311,9.874999682,85.86956245,38.52146722,33.48223506,21.80499924,11.5,27.42166635,27.73833263,27.93833403,27.03833282,2372,257,163,13.59540511,702,528,587,610,22.7905691,32.48833295,23.10500038,6.95,80.89,0.01640873,0.016634833,0,0,0,0.900000001,1.100000024,2.740840024,40.5,33.66666667,43.91666667,5.87,12
STR-40,337.9014999,1.9,117.24,4,105,1995.634,AS,0.780985173,0.866480628,16946.08333,0.074181485,28.21999924,89,27.55749989,9.908333302,85.41664954,40.23373162,33.49689634,21.71999924,11.60000229,27.41999968,27.77000038,27.95333346,27.01999943,2366,259,165,13.89297702,703,529,583,608,22.78022805,32.51166654,23.12000076,6.64,81.09,0.01640873,0.016634833,0,0,0,0.88333334,1.100000024,2.798297079,37.5,35.25,43.83333333,5.9,10
STR-44,353.5049967,1.92,117.24,4,105,1995.6405,AS,0.769020516,0.864621175,16931.33333,0.074278947,28.22500038,130,27.60000006,9.816666921,85.36232105,39.10941541,33.5020037,21.82500076,11.5,27.47500006,27.79166667,27.99166679,27.07499981,2359,255,161,13.5469559,698,522,585,608,22.86866954,32.50833352,23.125,6.71,80.77,0.01640873,0.016634833,0,0,0,0.883333335,1.100000024,2.702479156,41.5,32.75,44.58333333,5.04,12
DAN-01,326.7409073,4.98,117.8,1,184,2010.061,AS,0.731207844,0.813703369,17422.25,0.076507038,27.31999962,168,26.55333321,9.299999873,83.78377976,46.18801691,32.63457632,21.02000038,11.10000038,26.02000006,27.08666667,27.08666667,25.95333346,2198,240,141,14.95984862,658,481,481,644,22.41790883,31.20333314,22.52000038,3.92,81.22,0.020290404,0.020532922,0,0,0,1.200000013,1.600000024,2.319114395,38.33333333,35.33333333,47,11.92,10
DAN-02,258.6693198,4.97,117.79,1,296,2010.07725,AS,0.713132903,0.790382459,17382.58333,0.075008953,26.99499962,315,26.26166667,9.299999873,83.78377976,45.74301905,32.30990998,20.69500038,11.10000038,25.74500025,26.79500013,26.79500013,25.66166692,2192,235,145,13.7217128,645,494,494,626,22.12657595,30.9116666,22.19500038,3.91,80.79,0.020290404,0.020532922,0,0,0,1.208333348,1.700000048,2.302585093,40,34.66666667,46.25,8.02,12
DAN-03,433.017454,4.95,117.78,1,329,2010.10325,AS,0.711503939,0.800834866,17362.66667,0.073141296,26.93499962,336,26.21416663,9.308333079,83.11012527,47.07141826,32.35044231,20.63500038,11.19999886,25.68500025,26.76833327,26.76833327,25.60166692,2181,230,145,12.95768015,636,494,494,616,22.07544317,30.86833317,22.13500038,3.79,81.46,0.020290404,0.020532922,0,0,0,1.24166668,1.700000048,2.343407088,40.16666667,36.25,45.83333333,7.37,16
GMU-02,667.4059625,4.05,114.86,1,268,1996.42,AS,0.783387051,1.030834885,16914.66667,0.061452935,27.13999962,316,26.31083329,10.20833349,82.99457352,50.83209314,32.62098856,20.13999962,12.30000114,25.94000013,26.63999994,26.97333327,25.72333327,3435,348,230,15.1833838,1014,714,831,888,21.38765433,31.41500003,21.84000038,5.72,87.3,0.015651154,0.015848318,0,0,0,1.075000003,1.5,2.724579503,38.91666667,37.58333333,47.25,8.04,29
GMU-01,342.5649373,4.02,114.8,1,49,1996.41975,AS,0.845794558,1.074620975,17092,0.062232872,27.97,43,27.29499981,10.04999955,86.63793859,47.26616684,33.2509823,21.47,11.59999847,26.73666641,27.63666698,27.86999994,26.72,3561,364,242,15.84316956,1065,742,838,943,22.45098386,32.31999959,22.86999962,6.46,79.82,0.015651154,0.015848318,0,0,0,1.008333325,1.399999976,2.756840365,35.66666667,39.75,48.25,13.11,24
BUL-25,367.2227642,-0.06,114,0.25,207,2006.315,AS,0.721458017,0.790035051,16168.16667,0.064567988,26.79499962,186,26.37833343,9.71666654,89.96914098,24.71044506,32.03272459,20.99500038,10.79999924,26.26166679,26.2116666,26.66166705,26.12833327,3872,418,198,21.7361866,1186,680,1096,733,21.75772513,31.2366667,21.79499962,9.74,76.8,0.009880952,0.011152943,0,0,0,1.024999991,1.299999952,2.577688383,38.83333333,36.66666667,45.25,6.66,26
BUL-30,341.5804282,-0.05,114,0.25,229,2006.319,AS,0.721458017,0.790035051,16168.16667,0.064567988,26.68499962,186,26.26833343,9.71666654,89.96914098,24.71044506,31.9227692,20.88500038,10.79999924,26.15166679,26.1016666,26.55166705,26.01833327,3872,418,198,21.7361866,1186,680,1096,733,21.64776974,31.1266667,21.68499962,9.74,76.8,0.009880952,0.011152943,0,0,0,1.024999991,1.299999952,2.577688383,38.83333333,36.66666667,45.25,6.66,26
BUL-38,396.6844724,-0.05,114,0.25,333,2006.318,AS,0.721458017,0.790035051,16168.16667,0.064567988,26.16499962,186,25.74833343,9.71666654,89.96914098,24.71044506,31.40275805,20.36500038,10.79999924,25.63166679,25.5816666,26.03166705,25.49833327,3872,418,198,21.7361866,1186,680,1096,733,21.12775859,30.6066667,21.16499962,9.74,76.8,0.009880952,0.011152943,0,0,0,1.024999991,1.299999952,2.627081139,37.25,38,45.33333333,6.67,19
BKO-01,450.7806589,1.71,110.45,0.6,69,1989.378,AS,0.626507569,0.746979611,15628.41667,0.080597014,27.41500076,12,26.69416675,8.074999968,77.64424755,51.63058246,31.91820862,21.41500076,10.39999771,25.98166705,27.24833314,27.28166629,25.98166705,3941,674,174,46.16712058,1662,579,658,1662,22.75987691,30.73166673,23.31500038,9.33,72.21,0.023119288,0.023574725,0,0,0,1.758333345,2.200000048,3.286534473,46.33333333,25.41666667,51.33333333,14.42,27
BKO-02,462.1332196,1.71,110.45,0.6,94,1989.38625,AS,0.624448757,0.745779896,15585.5,0.08104341,28.02000038,178,27.24499989,8.066666444,77.56410327,51.36766523,32.42340426,21.92,10.39999962,26.53666648,27.80333321,27.81999994,26.53666648,3940,670,174,45.72752663,1654,581,662,1654,23.3150713,31.27833311,23.92,9.14,72.59,0.023119288,0.023574725,0,0,0,1.791666677,2.200000048,3.171085161,49.08333333,26.83333333,50.41666667,13.02,29
